Sentence,Labels
"Could High Blood Pressure , Hand Tremor , muscular tissue Weakness , Confusion , Muscle Weakness , Difficulty Walking , Memory Loss be related ?","['O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O']"
"I 'm dealing with Difficulty Speaking , correspondence Problems , Paralysis and it 's getting worse .","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O']"
"Chills , Runny Nose , Fatigue , Sore Throat , Diarrhea , coughing , Vomiting have been bothering me .","['B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'O']"
"I am suffering from Difficulty Walking , High Blood Pressure , Muscle Weakness , Memory Loss , hired hand Tremor .","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O']"
"I have been experiencing head ache , Swelling , Bleeding , Fever , Fatigue , and Pale Skin for the past few days .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O']"
"I 'm dealing with Headache , Rash , Dizziness , Yellow pelt and it 's getting worse .","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Experiencing Fatigue , Swelling , Confusion , Breathing Difficulty , brusqueness of Breath has been tough .","['O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Recently, I have had Hand Tremor, Difficulty Walking, Confusion, Memory Loss, Muscle Weakness, Balance Problems.","['O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O']"
"I am suffering from Vomiting , Runny Nose , Chills , Fatigue , High Temperature , Fever , senior high Fever .","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O']"
"I have been experiencing Chills , High Temperature , Vomiting , and looseness for the past few days .","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Symptoms include Muscle Weakness , Difficulty Walking , Memory passing , Hand Tremor .","['O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O']"
"For the last week , I 've noticed High Blood Pressure , Chest Pain , Rapid Heart Rate , Dizziness , Shortness of Breath , Confusion , fatigue duty .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O']"
"My symptoms are Sore Throat , pectus Pain , Sneezing , Runny Nose .","['O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O']"
"For the last week , I 've noticed Blood in Stool , Yellow Skin , Nausea , Abdominal Pain , Pale Skin , High Fever , febricity .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'B-SYMPTOM', 'O', 'O', 'O']"
"Recently , I have had Blood in Stool , Fever , High Fever , puking , Abdominal Pain .","['O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O']"
"Experiencing Vomiting , rake in Stool , Nausea , Fever , Dark Urine has been tough .","['O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O']"
"For the last week , I 've noticed Fever , sternutation , Fatigue .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'B-SYMPTOM', 'O']"
"I am suffering from Chills, Chest Pain, Runny Nose, Sore Throat, Sneezing.","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O']"
"Experiencing Fever , Breathing Difficulty , weariness has been tough .","['O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O']"
"Could Itching , Bruising , tegument Ulcers , Bleeding , Swelling be related ?","['O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O']"
"Could tiredness , Confusion , Rapid Heart Rate be related ?","['O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O']"
"I 'm dealing with Fever , Runny Nose , Shortness of Breath , frisson , Wheezing , High Fever , Breathing Difficulty and it 's getting worse .","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O']"
"For the last week , I 've noticed Hives , Vomiting , Diarrhea , Yellow pelt , Chills , Fatigue .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O']"
"Could back breaker Reflux , Muscle Weakness , Bloating , Loss of Balance , Bone Pain , Joint Pain , Fatigue be related ?","['O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O']"
"For the last week , I 've noticed Lethargy , Sleepiness , Insomnia , Anxiety , Fatigue , Mood baseball swing , Memory Loss .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O']"
"Recently , I have had Irregular Heartbeat , Rapid Heart Rate , Fatigue , Chest infliction , Excessive Sweating , Shortness of Breath .","['O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O']"
"My symptoms are Headache , Yellow hide , Dizziness , Confusion , Pale Skin , Hearing Loss , Light Sensitivity .","['O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O']"
"I am suffering from breast Pain , Chills , Sore Throat , Runny Nose , Hallucinations , Sneezing .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O']"
"My symptoms are Spots on Skin, Rash, Bruising, Itching, Swelling.","['O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O']"
"I am suffering from Excessive Sweating , Swelling , Rapid middle Rate , Shortness of Breath , Irregular Heartbeat , Chest Pain , Fatigue .","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O']"
"I am suffering from Swelling , sinew Weakness , Acid Reflux , Bloating , Loss of Balance , Fatigue .","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O']"
"I am suffering from Sneezing, Fatigue, Fever, Runny Nose.","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O']"
"Recently , I have had Sneezing , feverishness , Runny Nose .","['O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O']"
"My symptoms are Nausea , Chills , Fever , fatigue duty , Vomiting , Hives , Headache .","['O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O']"
"I am suffering from Fever , Shortness of Breath , external respiration Difficulty , Runny Nose , Chills .","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O']"
"My symptoms are Hearing red ink , Headache , Confusion , Photophobia , Light Sensitivity , Blurred Vision , Dizziness .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O']"
"Could Runny Nose , Hallucinations , Sneezing , Sore pharynx , Chest Pain , Chills be related ?","['O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O']"
"I 'm dealing with Fatigue , Fever , coughing , Sore Throat and it 's getting worse .","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O']"
"My symptoms are Fever , Diarrhea , Vomiting , Headache , nettle rash , Fatigue , Yellow Skin .","['O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O']"
"Experiencing Fever , Swelling , Cold Hands and Feet , shiver , Fatigue has been tough .","['O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O']"
"Could Runny Nose , Shortness of Breath , senior high school Temperature , Wheezing be related ?","['O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O']"
"I have been experiencing Fatigue, Swelling, and Acid Reflux for the past few days.","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O']"
"Symptoms include Yellow Skin , Fever , Diarrhea , tiredness .","['O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O']"
"My symptoms are Pale Skin , Vomiting , Fever , Nausea , Blood in Stool , High Temperature , heights Fever .","['O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O']"
"My symptoms are Dizziness , Headache , Light Sensitivity , Confusion , Pale Skin , Blurred Vision , roseola .","['O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O']"
"Symptoms include Dark Urine , Fever , Blood in Stool , Yellow Skin , emesis .","['O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O']"
"Recently , I have had Anxiety , Lethargy , Memory going , Confusion , Fatigue .","['O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O']"
"My symptoms are Loss of symmetricalness , Swelling , Bone Pain .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O']"
"I'm dealing with High Temperature, Cough, High Fever, Fatigue, Vomiting and it's getting worse.","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O']"
"Itching, Bruising, Rash, Swelling, Spots on Skin, Bleeding, Hair Loss have been bothering me.","['B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'O']"
"I 'm dealing with Rash , Dizziness , Hearing Loss , Pale Skin , Blurred imaginativeness , Photophobia and it 's getting worse .","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O']"
"My symptoms are Vomiting , Stiff Neck , mental confusion , Photophobia , Fever , Nausea , Headache .","['O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O']"
"Itching , Skin Ulcers , smirch on Skin , Bleeding have been bothering me .","['B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'O']"
"My symptoms are discombobulation , Rapid Heart Rate , Shortness of Breath , Chest Pain .","['O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O']"
"My symptoms are Hair Loss , Bruising , situation on Skin .","['O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'O']"
"Experiencing thrill , Vomiting , Cough , Fever , Diarrhea , Sore Throat has been tough .","['O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O']"
"I have been experiencing Runny Nose , delusion , Chills , Chest Pain , Sore Throat , and Sneezing for the past few days .","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O']"
"For the last week, I've noticed Fatigue, Confusion, Breathing Difficulty.","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O']"
"My symptoms are Headache, Nausea, Confusion, Vomiting, Photophobia, Stiff Neck, Fever.","['O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O']"
"For the last week , I 've noticed hemorrhage , Itching , Rash .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O']"
"Symptoms include High Temperature, High Fever, Yellow Skin, Dark Urine, Fever, Nausea.","['O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'B-SYMPTOM', 'O']"
"I am suffering from Fatigue , Insomnia , Anxiety , Confusion , Memory Loss , Depression , slackness .","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O']"
"My symptoms are Rapid Heart Rate , Shortness of Breath , Swelling , pectus Pain .","['O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O']"
"Experiencing Fatigue, Sneezing, Runny Nose, Fever has been tough.","['O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O']"
"Symptoms include itchiness , Swelling , Bruising , Hair Loss , Rash .","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O']"
"I am suffering from Fever , Stiff Neck , Nausea , Confusion , Photophobia , Headache , emesis .","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O']"
"My symptoms are Chest Pain, Confusion, Rapid Heart Rate, Dizziness.","['O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O']"
"I have been experiencing Dark Urine , Abdominal Pain , High Fever , Vomiting , Blood in Stool , Nausea , and Pale pelt for the past few days .","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"My symptoms are Bone Pain, Bleeding, Pale Skin, Fatigue, Swelling, Numbness, Fever.","['O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O']"
"For the last week , I 've noticed Balance Problems , Muscle failing , Memory Loss , Hand Tremor , Confusion .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O']"
"Could Fatigue , Breathing Difficulty , Chills , lump , Cold Hands and Feet , Difficulty Breathing be related ?","['O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O']"
"I am suffering from Fever , Runny Nose , High Fever , Sore pharynx .","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O']"
"Symptoms include Memory red ink , Muscle Weakness , Confusion .","['O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O']"
"I am suffering from Sneezing , Fever , fatigue duty , Runny Nose .","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O']"
"Symptoms include Mood Swings , Depression , Insomnia , storage Loss .","['O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O']"
"I have been experiencing pyrexia , Runny Nose , Sneezing , and Fatigue for the past few days .","['O', 'O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O']"
"Experiencing Fatigue, Anxiety, Mood Swings has been tough.","['O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O']"
"I 'm dealing with Sore Throat , Sneezing , breast Pain , Hallucinations and it 's getting worse .","['O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'O', 'O']"
"Recently , I have had High Fever , Vomiting , yellowness Skin .","['O', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O']"
"Symptoms include Muscle Weakness , Confusion , Difficulty Walking , palsy .","['O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O']"
"My symptoms are Shortness of Breath , Confusion , Rapid Heart Rate , bureau Pain , Dizziness , Fatigue .","['O', 'O', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'I-SYMPTOM', 'I-SYMPTOM', 'O', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'B-SYMPTOM', 'O']"
"Headache , sickness , Fever have been bothering me .","['B-SYMPTOM', 'O', 'O', 'O', 'B-SYMPTOM', 'O', 'O', 'O', 'O', 'O']"
